user_id,signup_date,acquisition_channel,device
708,2024-05-29,Facebook Ads,Mobile
709,2024-01-27,Facebook Ads,Desktop
710,2024-04-12,Referral,Desktop
711,2024-05-08,Facebook Ads,Mobile
712,2024-03-22,Organic,Mobile
713,2024-02-27,Organic,Desktop
714,2024-02-17,Organic,Desktop
715,2024-02-08,Referral,Desktop
716,2024-08-26,Google Ads,Mobile
717,2024-06-08,Google Ads,Mobile
718,2024-10-28,Facebook Ads,Mobile
719,2024-01-12,Google Ads,Mobile
720,2024-04-28,Facebook Ads,Mobile
721,2024-09-07,Google Ads,Desktop
722,2024-01-18,Organic,Mobile
723,2024-01-07,Referral,Desktop
724,2024-05-01,Facebook Ads,Mobile
725,2024-03-17,Google Ads,Desktop
726,2024-06-14,Referral,Mobile
727,2024-01-14,Facebook Ads,Mobile
728,2024-05-22,Facebook Ads,Mobile
729,2024-01-21,Facebook Ads,Desktop
730,2024-01-17,Organic,Desktop
731,2024-01-17,Facebook Ads,Mobile
732,2024-05-31,Referral,Mobile
733,2024-04-08,Google Ads,Desktop
734,2024-03-07,Google Ads,Mobile
735,2024-02-10,Facebook Ads,Mobile
736,2024-07-07,Google Ads,Desktop
737,2024-02-14,Organic,Desktop
738,2024-06-01,Organic,Mobile
739,2024-02-22,Organic,Mobile
740,2024-02-12,Organic,Desktop
741,2024-02-25,Referral,Mobile
742,2024-02-02,Organic,Mobile
743,2024-05-03,Organic,Desktop
744,2024-03-03,Facebook Ads,Desktop
745,2024-01-24,Facebook Ads,Mobile
746,2024-07-25,Facebook Ads,Desktop
747,2024-02-13,Organic,Desktop
748,2024-03-11,Google Ads,Mobile
749,2024-08-01,Google Ads,Desktop
750,2024-03-29,Referral,Mobile
751,2024-01-12,Referral,Mobile
752,2024-09-09,Referral,Desktop
753,2024-03-29,Google Ads,Mobile
754,2024-02-06,Organic,Mobile
755,2024-01-14,Facebook Ads,Mobile
756,2024-05-22,Facebook Ads,Mobile
757,2024-03-28,Facebook Ads,Desktop
758,2024-03-09,Google Ads,Desktop
759,2024-07-20,Google Ads,Desktop
760,2024-05-19,Organic,Mobile
761,2024-01-15,Facebook Ads,Mobile
762,2024-02-03,Organic,Mobile
763,2024-01-26,Google Ads,Mobile
764,2024-05-02,Facebook Ads,Mobile
765,2024-01-04,Google Ads,Desktop
766,2024-03-16,Facebook Ads,Desktop
767,2024-05-09,Organic,Desktop
768,2024-07-07,Google Ads,Mobile
769,2024-02-07,Facebook Ads,Desktop
770,2024-06-03,Facebook Ads,Mobile
771,2024-01-11,Google Ads,Mobile
772,2024-06-17,Referral,Desktop
773,2024-01-13,Google Ads,Desktop
774,2024-02-15,Organic,Mobile
775,2024-05-23,Organic,Mobile
776,2024-01-15,Referral,Mobile
777,2024-01-24,Organic,Desktop
778,2024-04-25,Organic,Mobile
779,2024-04-24,Organic,Desktop
780,2024-04-02,Referral,Mobile
781,2024-04-16,Google Ads,Mobile
782,2024-03-11,Google Ads,Mobile
783,2024-01-27,Facebook Ads,Mobile
784,2024-02-08,Organic,Mobile
785,2024-01-19,Organic,Desktop
786,2024-08-03,Facebook Ads,Desktop
787,2024-03-19,Organic,Desktop
788,2024-02-16,Google Ads,Desktop
789,2024-02-25,Facebook Ads,Desktop
790,2024-09-21,Referral,Desktop
791,2024-01-15,Facebook Ads,Desktop
792,2024-03-20,Facebook Ads,Mobile
793,2024-03-04,Organic,Mobile
794,2024-03-26,Organic,Mobile
795,2024-01-02,Facebook Ads,Mobile
796,2024-07-04,Organic,Mobile
797,2024-08-30,Google Ads,Desktop
798,2024-03-15,Facebook Ads,Mobile
799,2024-04-17,Facebook Ads,Mobile
800,2024-08-18,Organic,Mobile
801,2024-04-20,Facebook Ads,Mobile
802,2024-01-15,Referral,Mobile
803,2024-03-18,Organic,Mobile
804,2024-03-24,Referral,Mobile
805,2024-02-19,Facebook Ads,Mobile
806,2024-04-30,Referral,Desktop
807,2024-09-02,Google Ads,Desktop
808,2024-08-21,Google Ads,Mobile
809,2024-02-23,Facebook Ads,Mobile
810,2024-01-11,Facebook Ads,Mobile
811,2025-01-12,Organic,Desktop
812,2024-06-13,Google Ads,Mobile
813,2024-01-12,Facebook Ads,Mobile
814,2024-08-16,Organic,Desktop
815,2024-07-02,Facebook Ads,Mobile
816,2024-03-06,Organic,Mobile
817,2024-03-21,Google Ads,Mobile
818,2024-02-15,Organic,Desktop
819,2024-01-06,Organic,Desktop
820,2024-02-06,Google Ads,Desktop
821,2024-05-26,Google Ads,Mobile
822,2024-01-01,Google Ads,Mobile
823,2024-02-06,Organic,Desktop
824,2024-02-15,Google Ads,Desktop
825,2024-03-10,Facebook Ads,Mobile
826,2024-08-15,Facebook Ads,Desktop
827,2024-02-08,Google Ads,Mobile
828,2024-02-08,Google Ads,Mobile
829,2024-04-30,Organic,Desktop
830,2024-02-24,Facebook Ads,Mobile
831,2024-01-23,Google Ads,Desktop
832,2024-02-24,Organic,Mobile
833,2024-01-14,Organic,Mobile
834,2024-01-18,Google Ads,Desktop
835,2024-03-03,Google Ads,Desktop
836,2024-02-18,Google Ads,Mobile
837,2024-08-09,Referral,Mobile
838,2024-02-10,Facebook Ads,Desktop
839,2024-03-19,Referral,Mobile
840,2024-03-31,Organic,Desktop
841,2024-01-02,Google Ads,Desktop
842,2024-04-08,Facebook Ads,Mobile
843,2024-01-18,Google Ads,Mobile
844,2024-10-19,Google Ads,Mobile
845,2024-01-15,Facebook Ads,Desktop
846,2024-02-18,Organic,Mobile
847,2024-01-09,Referral,Mobile
848,2025-06-03,Organic,Mobile
849,2024-03-03,Organic,Desktop
850,2024-03-22,Facebook Ads,Mobile
851,2024-01-07,Google Ads,Mobile
852,2024-05-04,Facebook Ads,Desktop
853,2024-01-22,Organic,Desktop
854,2024-07-24,Referral,Desktop
855,2024-01-21,Organic,Mobile
856,2024-01-20,Facebook Ads,Mobile
857,2024-01-04,Google Ads,Desktop
858,2024-02-27,Organic,Mobile
859,2024-03-15,Google Ads,Desktop
860,2024-01-07,Organic,Desktop
861,2024-05-14,Organic,Mobile
862,2024-02-24,Organic,Desktop
863,2024-03-07,Google Ads,Desktop
864,2024-02-22,Facebook Ads,Mobile
865,2024-02-16,Facebook Ads,Mobile
866,2024-03-14,Google Ads,Mobile
867,2024-01-16,Google Ads,Mobile
868,2024-01-19,Organic,Mobile
869,2024-06-27,Organic,Desktop
870,2024-09-19,Facebook Ads,Desktop
871,2024-02-12,Google Ads,Mobile
872,2024-01-29,Facebook Ads,Mobile
873,2024-04-02,Facebook Ads,Desktop
874,2024-02-17,Organic,Mobile
875,2024-01-03,Facebook Ads,Desktop
876,2024-01-16,Google Ads,Mobile
877,2024-04-23,Facebook Ads,Mobile
878,2024-04-06,Referral,Mobile
879,2024-01-03,Organic,Desktop
880,2024-01-23,Facebook Ads,Mobile
881,2024-01-24,Google Ads,Desktop
882,2024-04-10,Organic,Mobile
883,2024-01-02,Referral,Mobile
884,2024-01-10,Facebook Ads,Mobile
885,2024-05-24,Referral,Desktop
886,2024-01-18,Referral,Desktop
887,2024-04-05,Referral,Mobile
888,2024-01-25,Organic,Mobile
889,2024-01-10,Organic,Mobile
890,2024-01-26,Google Ads,Mobile
891,2024-04-25,Organic,Mobile
892,2024-06-23,Google Ads,Desktop
893,2024-06-08,Organic,Desktop
894,2024-02-15,Google Ads,Mobile
895,2024-04-09,Organic,Mobile
896,2024-01-21,Organic,Desktop
897,2024-02-01,Facebook Ads,Desktop
898,2024-07-22,Organic,Mobile
899,2024-01-02,Google Ads,Mobile
900,2024-01-09,Organic,Mobile
901,2024-01-21,Google Ads,Mobile
902,2024-01-03,Google Ads,Mobile
903,2024-01-19,Referral,Mobile
904,2024-03-19,Facebook Ads,Desktop
905,2024-02-19,Organic,Mobile
906,2024-07-19,Google Ads,Mobile
907,2024-06-02,Google Ads,Mobile
908,2024-02-07,Google Ads,Desktop
909,2024-01-28,Organic,Desktop
910,2024-02-12,Google Ads,Mobile
911,2024-03-21,Facebook Ads,Mobile
912,2024-01-29,Facebook Ads,Desktop
913,2024-03-29,Facebook Ads,Mobile
914,2024-02-17,Referral,Mobile
915,2024-03-13,Referral,Mobile
916,2024-02-21,Google Ads,Mobile
917,2024-02-01,Organic,Mobile
918,2024-09-23,Google Ads,Desktop
919,2024-05-09,Organic,Desktop
920,2024-01-14,Organic,Mobile
921,2024-07-01,Referral,Desktop
922,2024-03-01,Google Ads,Mobile
923,2024-07-21,Organic,Mobile
924,2024-05-24,Facebook Ads,Desktop
925,2024-02-19,Referral,Desktop
926,2024-01-03,Facebook Ads,Mobile
927,2024-01-29,Organic,Mobile
928,2024-03-11,Organic,Desktop
929,2024-03-31,Organic,Desktop
930,2024-01-27,Facebook Ads,Desktop
931,2024-01-14,Referral,Mobile
932,2024-06-11,Facebook Ads,Mobile
933,2025-01-09,Organic,Mobile
934,2024-03-08,Facebook Ads,Mobile
935,2024-01-17,Google Ads,Desktop
936,2024-01-29,Google Ads,Mobile
937,2024-01-02,Google Ads,Mobile
938,2024-08-09,Facebook Ads,Desktop
939,2024-01-12,Facebook Ads,Mobile
940,2024-03-18,Google Ads,Mobile
941,2024-01-29,Organic,Desktop
942,2024-03-13,Referral,Desktop
943,2024-04-04,Facebook Ads,Desktop
944,2024-06-08,Google Ads,Mobile
945,2024-01-21,Facebook Ads,Desktop
946,2024-01-01,Facebook Ads,Desktop
947,2024-01-14,Organic,Mobile
948,2024-07-26,Organic,Mobile
949,2024-07-05,Facebook Ads,Desktop
950,2024-03-22,Facebook Ads,Mobile
951,2024-03-23,Facebook Ads,Desktop
952,2024-04-08,Organic,Mobile
953,2024-01-18,Referral,Mobile
954,2024-08-09,Facebook Ads,Mobile
955,2024-02-18,Facebook Ads,Desktop
956,2024-02-13,Referral,Mobile
957,2024-03-06,Referral,Mobile
958,2024-01-05,Google Ads,Desktop
959,2024-01-17,Facebook Ads,Desktop
960,2024-04-30,Facebook Ads,Desktop
961,2024-01-08,Organic,Mobile
962,2024-03-24,Google Ads,Mobile
963,2024-01-26,Facebook Ads,Desktop
964,2024-02-14,Organic,Desktop
965,2024-01-31,Facebook Ads,Mobile
966,2024-02-09,Organic,Mobile
967,2024-04-24,Google Ads,Desktop
968,2024-02-01,Facebook Ads,Mobile
969,2024-03-16,Organic,Desktop
970,2024-02-28,Google Ads,Mobile
971,2024-04-08,Referral,Mobile
972,2024-09-05,Google Ads,Desktop
973,2024-04-28,Facebook Ads,Mobile
974,2024-01-22,Organic,Mobile
975,2024-01-03,Facebook Ads,Mobile
976,2024-01-28,Referral,Mobile
977,2024-03-22,Google Ads,Desktop
978,2024-01-05,Google Ads,Desktop
979,2024-03-02,Facebook Ads,Desktop
980,2024-03-22,Google Ads,Mobile
981,2024-02-06,Organic,Mobile
982,2024-05-12,Organic,Mobile
983,2024-01-11,Facebook Ads,Desktop
984,2024-01-08,Facebook Ads,Desktop
985,2024-04-27,Organic,Desktop
986,2024-03-02,Referral,Mobile
987,2024-04-14,Facebook Ads,Mobile
988,2024-02-21,Google Ads,Mobile
989,2024-01-26,Google Ads,Mobile
990,2024-06-02,Referral,Mobile
991,2024-05-24,Facebook Ads,Desktop
992,2024-04-16,Facebook Ads,Mobile
993,2024-01-29,Organic,Mobile
994,2024-03-21,Facebook Ads,Mobile
995,2024-02-10,Google Ads,Desktop
996,2024-01-09,Google Ads,Desktop
997,2024-08-12,Google Ads,Desktop
998,2024-01-14,Google Ads,Desktop
999,2024-09-27,Google Ads,Mobile
1000,2024-02-23,Facebook Ads,Desktop
1001,2024-01-19,Organic,Mobile
1002,2024-03-11,Organic,Mobile
1003,2024-07-04,Organic,Desktop
1004,2024-04-28,Facebook Ads,Desktop
1005,2024-05-27,Facebook Ads,Mobile
1006,2024-04-06,Facebook Ads,Mobile
1007,2024-04-16,Google Ads,Mobile
1008,2024-06-19,Google Ads,Mobile
1009,2024-01-26,Organic,Mobile
1010,2024-03-01,Facebook Ads,Mobile
1011,2024-01-23,Facebook Ads,Mobile
1012,2025-01-30,Google Ads,Desktop
1013,2024-09-16,Organic,Mobile
1014,2024-01-04,Facebook Ads,Mobile
1015,2024-04-20,Organic,Mobile
1016,2024-08-21,Facebook Ads,Desktop
1017,2024-01-18,Referral,Mobile
1018,2024-03-16,Referral,Mobile
1019,2024-08-10,Facebook Ads,Mobile
1020,2024-01-04,Facebook Ads,Desktop
1021,2024-04-17,Google Ads,Desktop
1022,2024-02-01,Facebook Ads,Desktop
1023,2024-08-20,Organic,Desktop
1024,2024-11-14,Organic,Desktop
1025,2024-09-16,Organic,Desktop
1026,2024-02-27,Organic,Mobile
1027,2024-06-27,Google Ads,Mobile
1028,2024-06-16,Facebook Ads,Desktop
1029,2024-02-04,Organic,Mobile
1030,2024-06-07,Google Ads,Mobile
1031,2024-01-04,Organic,Desktop
1032,2024-03-22,Facebook Ads,Mobile
1033,2024-01-24,Facebook Ads,Desktop
1034,2024-01-12,Referral,Desktop
1035,2024-01-08,Facebook Ads,Mobile
1036,2024-04-17,Referral,Desktop
1037,2024-02-07,Referral,Mobile
1038,2024-04-26,Organic,Mobile
1039,2024-01-07,Organic,Mobile
1040,2024-02-04,Organic,Desktop
1041,2024-03-10,Referral,Desktop
1042,2024-05-20,Facebook Ads,Mobile
1043,2024-02-04,Google Ads,Desktop
1044,2024-03-29,Organic,Mobile
1045,2024-07-14,Google Ads,Desktop
1046,2024-03-27,Google Ads,Mobile
1047,2024-01-24,Google Ads,Desktop
1048,2024-01-03,Organic,Mobile
1049,2024-07-02,Referral,Mobile
1050,2024-01-02,Facebook Ads,Mobile
1051,2024-07-05,Referral,Desktop
1052,2024-03-08,Organic,Mobile
1053,2024-09-08,Organic,Desktop
1054,2024-05-24,Organic,Mobile
1055,2025-07-10,Organic,Mobile
1056,2024-02-08,Facebook Ads,Mobile
1057,2024-05-11,Organic,Desktop
1058,2024-02-16,Facebook Ads,Mobile
1059,2024-02-28,Referral,Desktop
1060,2024-03-29,Referral,Desktop
1061,2024-07-05,Facebook Ads,Desktop
1062,2025-01-07,Facebook Ads,Mobile
1063,2024-05-11,Organic,Desktop
1064,2024-02-18,Facebook Ads,Desktop
1065,2024-02-19,Referral,Mobile
1066,2024-04-30,Facebook Ads,Desktop
1067,2024-01-25,Facebook Ads,Mobile
1068,2024-01-11,Referral,Mobile
1069,2024-02-09,Organic,Mobile
1070,2024-01-31,Organic,Mobile
1071,2024-02-01,Google Ads,Mobile
1072,2024-01-24,Organic,Mobile
1073,2024-01-04,Organic,Desktop
1074,2024-01-02,Organic,Mobile
1075,2025-01-30,Organic,Mobile
1076,2024-02-20,Organic,Mobile
1077,2024-02-13,Google Ads,Desktop
1078,2024-04-12,Facebook Ads,Desktop
1079,2024-01-23,Organic,Desktop
1080,2024-09-26,Facebook Ads,Desktop
1081,2024-05-18,Organic,Mobile
1082,2024-01-09,Facebook Ads,Desktop
1083,2024-02-18,Organic,Mobile
1084,2024-07-09,Organic,Mobile
1085,2024-09-17,Facebook Ads,Desktop
1086,2024-02-26,Facebook Ads,Mobile
1087,2024-03-26,Facebook Ads,Desktop
1088,2024-01-17,Organic,Desktop
1089,2025-03-01,Organic,Mobile
1090,2024-01-24,Facebook Ads,Mobile
1091,2024-09-14,Organic,Mobile
1092,2024-04-04,Google Ads,Desktop
1093,2024-03-25,Google Ads,Desktop
1094,2024-03-05,Referral,Mobile
1095,2024-01-24,Google Ads,Mobile
1096,2024-01-18,Google Ads,Desktop
1097,2024-01-23,Facebook Ads,Desktop
1098,2024-01-19,Facebook Ads,Mobile
1099,2024-05-16,Facebook Ads,Mobile
1100,2024-02-08,Facebook Ads,Desktop
1101,2024-01-06,Organic,Mobile
1102,2024-11-08,Google Ads,Mobile
1103,2024-07-12,Google Ads,Desktop
1104,2024-08-24,Facebook Ads,Desktop
1105,2025-04-20,Facebook Ads,Mobile
1106,2024-01-18,Organic,Mobile
1107,2024-02-15,Referral,Mobile
1108,2024-05-07,Facebook Ads,Mobile
1109,2024-04-17,Referral,Desktop
1110,2024-01-16,Organic,Mobile
1111,2024-06-01,Organic,Desktop
1112,2024-01-23,Google Ads,Desktop
1113,2024-01-23,Facebook Ads,Mobile
1114,2024-03-10,Facebook Ads,Mobile
1115,2024-03-21,Organic,Mobile
1116,2024-03-19,Google Ads,Desktop
1117,2024-01-09,Referral,Desktop
1118,2024-07-07,Google Ads,Mobile
1119,2024-01-28,Facebook Ads,Desktop
1120,2024-01-13,Organic,Desktop
1121,2024-07-16,Facebook Ads,Desktop
1122,2024-10-07,Google Ads,Mobile
1123,2024-06-27,Organic,Mobile
1124,2024-05-29,Referral,Desktop
1125,2024-04-05,Organic,Mobile
1126,2024-03-13,Organic,Mobile
1127,2024-01-09,Organic,Mobile
1128,2024-02-17,Referral,Mobile
1129,2024-02-11,Facebook Ads,Mobile
1130,2024-01-28,Facebook Ads,Desktop
1131,2024-04-25,Facebook Ads,Mobile
1132,2024-03-02,Facebook Ads,Mobile
1133,2024-01-08,Organic,Desktop
1134,2024-01-23,Organic,Mobile
1135,2024-04-13,Organic,Mobile
1136,2024-01-08,Facebook Ads,Desktop
1137,2024-06-20,Organic,Desktop
1138,2024-03-02,Google Ads,Desktop
1139,2024-02-28,Organic,Desktop
1140,2024-03-21,Organic,Mobile
1141,2024-06-05,Google Ads,Desktop
1142,2024-02-08,Facebook Ads,Mobile
1143,2024-04-11,Facebook Ads,Desktop
1144,2024-03-16,Organic,Mobile
1145,2024-01-28,Referral,Desktop
1146,2024-07-08,Organic,Desktop
1147,2024-05-23,Facebook Ads,Desktop
1148,2024-04-06,Google Ads,Mobile
1149,2024-06-20,Organic,Mobile
1150,2024-06-30,Organic,Desktop
1151,2024-04-20,Facebook Ads,Desktop
1152,2024-06-12,Facebook Ads,Mobile
1153,2024-04-17,Organic,Desktop
1154,2024-04-12,Google Ads,Desktop
1155,2024-03-27,Facebook Ads,Mobile
1156,2024-05-05,Facebook Ads,Desktop
1157,2024-01-16,Google Ads,Mobile
1158,2024-07-10,Referral,Mobile
1159,2024-07-03,Referral,Mobile
1160,2024-01-03,Organic,Desktop
1161,2024-06-06,Google Ads,Desktop
1162,2024-01-13,Facebook Ads,Mobile
1163,2024-02-06,Google Ads,Desktop
1164,2024-05-02,Google Ads,Desktop
1165,2024-01-16,Organic,Desktop
1166,2024-06-02,Google Ads,Mobile
1167,2024-06-09,Facebook Ads,Desktop
1168,2024-03-04,Facebook Ads,Mobile
1169,2024-01-01,Google Ads,Mobile
1170,2024-01-31,Facebook Ads,Mobile
1171,2024-03-27,Facebook Ads,Mobile
1172,2024-12-23,Referral,Desktop
1173,2024-03-30,Google Ads,Mobile
1174,2024-01-28,Google Ads,Desktop
1175,2024-03-31,Referral,Mobile
1176,2024-03-10,Referral,Mobile
1177,2024-05-16,Organic,Desktop
1178,2024-01-11,Organic,Desktop
1179,2024-05-08,Google Ads,Mobile
1180,2024-03-11,Google Ads,Mobile
1181,2024-10-23,Google Ads,Mobile
1182,2024-02-07,Organic,Mobile
1183,2024-03-31,Organic,Desktop
1184,2024-08-29,Google Ads,Desktop
1185,2024-01-10,Facebook Ads,Mobile
1186,2024-09-06,Organic,Desktop
1187,2024-04-14,Facebook Ads,Desktop
1188,2024-01-07,Organic,Mobile
1189,2024-02-02,Organic,Mobile
1190,2024-04-20,Organic,Desktop
1191,2024-01-07,Organic,Desktop
1192,2024-03-19,Referral,Mobile
1193,2024-02-08,Google Ads,Mobile
1194,2024-03-28,Organic,Mobile
1195,2024-01-05,Organic,Desktop
1196,2024-07-03,Facebook Ads,Mobile
1197,2024-11-22,Facebook Ads,Mobile
1198,2024-11-08,Facebook Ads,Desktop
1199,2024-05-04,Google Ads,Desktop
1200,2024-01-13,Organic,Desktop
1201,2024-05-07,Organic,Mobile
1202,2024-01-03,Facebook Ads,Mobile
1203,2024-01-03,Facebook Ads,Mobile
1204,2024-02-05,Referral,Mobile
1205,2024-03-01,Facebook Ads,Desktop
1206,2024-05-12,Google Ads,Mobile
1207,2024-04-13,Organic,Mobile
1208,2024-02-23,Google Ads,Mobile
1209,2024-01-29,Facebook Ads,Mobile
1210,2025-06-10,Facebook Ads,Desktop
1211,2024-02-19,Facebook Ads,Mobile
1212,2024-02-24,Organic,Mobile
1213,2024-01-17,Google Ads,Mobile
1214,2024-05-22,Facebook Ads,Mobile
1215,2024-04-16,Organic,Mobile
1216,2024-01-23,Organic,Desktop
1217,2024-01-08,Facebook Ads,Desktop
1218,2024-04-12,Google Ads,Desktop
1219,2024-04-05,Organic,Desktop
1220,2024-01-29,Facebook Ads,Desktop
1221,2024-09-28,Google Ads,Desktop
1222,2024-01-15,Organic,Mobile
1223,2024-02-20,Referral,Mobile
1224,2024-09-15,Organic,Mobile
1225,2024-02-18,Organic,Desktop
1226,2024-04-01,Organic,Desktop
1227,2024-02-15,Google Ads,Desktop
1228,2024-01-29,Organic,Mobile
1229,2025-01-07,Google Ads,Desktop
1230,2024-02-17,Facebook Ads,Mobile
1231,2024-07-21,Organic,Mobile
1232,2024-01-24,Organic,Mobile
1233,2024-01-22,Google Ads,Mobile
1234,2024-01-03,Referral,Mobile
1235,2024-04-04,Facebook Ads,Mobile
1236,2024-02-11,Google Ads,Mobile
1237,2024-06-28,Facebook Ads,Desktop
1238,2024-02-27,Organic,Desktop
1239,2024-11-06,Organic,Desktop
1240,2024-01-19,Google Ads,Mobile
1241,2024-07-01,Organic,Desktop
1242,2024-05-14,Google Ads,Desktop
1243,2024-05-12,Organic,Mobile
1244,2024-06-16,Google Ads,Mobile
1245,2024-05-08,Google Ads,Mobile
1246,2024-03-29,Referral,Mobile
1247,2024-01-13,Facebook Ads,Desktop
1248,2024-01-03,Facebook Ads,Desktop
1249,2024-08-16,Organic,Mobile
1250,2024-03-27,Referral,Desktop
1251,2024-05-23,Google Ads,Desktop
1252,2024-02-29,Facebook Ads,Desktop
1253,2024-01-12,Google Ads,Mobile
1254,2024-01-13,Google Ads,Desktop
1255,2024-04-14,Facebook Ads,Mobile
1256,2024-02-20,Organic,Desktop
1257,2024-01-21,Referral,Mobile
1258,2024-03-01,Google Ads,Mobile
1259,2024-01-06,Google Ads,Desktop
1260,2024-03-19,Google Ads,Mobile
1261,2024-01-29,Facebook Ads,Mobile
1262,2024-05-23,Referral,Mobile
1263,2024-02-03,Google Ads,Desktop
1264,2024-02-24,Google Ads,Mobile
1265,2024-01-02,Organic,Desktop
1266,2024-01-07,Google Ads,Mobile
1267,2024-02-14,Organic,Mobile
1268,2024-02-28,Facebook Ads,Mobile
1269,2024-03-23,Organic,Mobile
1270,2024-02-01,Referral,Mobile
1271,2024-04-16,Organic,Mobile
1272,2024-06-26,Referral,Desktop
1273,2024-05-16,Facebook Ads,Desktop
1274,2024-01-04,Google Ads,Mobile
1275,2024-02-28,Organic,Mobile
1276,2024-01-10,Organic,Desktop
1277,2024-01-25,Google Ads,Mobile
1278,2025-01-23,Google Ads,Mobile
1279,2024-01-14,Facebook Ads,Desktop
1280,2024-03-03,Google Ads,Desktop
1281,2024-03-27,Facebook Ads,Desktop
1282,2024-04-19,Organic,Mobile
1283,2024-03-14,Facebook Ads,Mobile
1284,2024-01-01,Facebook Ads,Desktop
1285,2024-02-05,Organic,Mobile
1286,2024-03-06,Organic,Mobile
1287,2024-01-09,Referral,Mobile
1288,2024-02-08,Organic,Mobile
1289,2024-01-04,Google Ads,Desktop
1290,2024-01-08,Organic,Desktop
1291,2024-02-15,Google Ads,Desktop
1292,2024-01-13,Facebook Ads,Mobile
1293,2024-03-16,Organic,Mobile
1294,2024-04-15,Referral,Mobile
1295,2024-05-25,Google Ads,Mobile
1296,2024-01-21,Facebook Ads,Desktop
1297,2024-01-17,Facebook Ads,Mobile
1298,2024-01-10,Facebook Ads,Mobile
1299,2024-04-01,Google Ads,Mobile
1300,2024-04-20,Organic,Desktop
1301,2024-01-03,Facebook Ads,Mobile
1302,2024-09-04,Referral,Mobile
1303,2024-01-05,Organic,Mobile
1304,2024-03-11,Organic,Desktop
1305,2024-04-21,Organic,Mobile
1306,2024-07-03,Facebook Ads,Desktop
1307,2024-04-22,Google Ads,Desktop
1308,2024-05-25,Organic,Mobile
1309,2024-02-07,Organic,Desktop
1310,2024-05-31,Organic,Mobile
1311,2024-01-08,Facebook Ads,Desktop
1312,2024-07-21,Referral,Mobile
1313,2024-03-12,Facebook Ads,Mobile
1314,2024-06-01,Referral,Mobile
1315,2024-02-24,Referral,Mobile
1316,2024-04-02,Facebook Ads,Desktop
1317,2024-03-08,Organic,Mobile
1318,2024-04-28,Facebook Ads,Desktop
1319,2024-01-08,Google Ads,Mobile
1320,2024-01-06,Google Ads,Desktop
1321,2024-01-26,Organic,Mobile
1322,2024-01-16,Referral,Mobile
1323,2024-07-03,Organic,Mobile
1324,2024-01-23,Google Ads,Desktop
1325,2024-12-01,Organic,Mobile
1326,2024-02-06,Referral,Mobile
1327,2024-01-19,Facebook Ads,Mobile
1328,2024-05-20,Referral,Desktop
1329,2024-04-06,Facebook Ads,Mobile
1330,2024-03-03,Organic,Desktop
1331,2024-03-13,Facebook Ads,Mobile
1332,2024-04-24,Facebook Ads,Desktop
1333,2024-01-24,Google Ads,Desktop
1334,2025-05-19,Organic,Mobile
1335,2024-11-27,Google Ads,Mobile
1336,2024-04-04,Facebook Ads,Mobile
1337,2024-01-21,Organic,Mobile
1338,2024-04-12,Referral,Mobile
1339,2024-01-07,Google Ads,Desktop
1340,2024-01-03,Facebook Ads,Mobile
1341,2024-01-27,Google Ads,Desktop
1342,2024-02-25,Facebook Ads,Mobile
1343,2024-07-01,Organic,Desktop
1344,2024-04-26,Organic,Mobile
1345,2024-05-02,Organic,Mobile
1346,2024-02-19,Google Ads,Mobile
1347,2024-02-08,Organic,Mobile
1348,2024-02-11,Organic,Mobile
1349,2025-01-30,Organic,Desktop
1350,2024-01-04,Organic,Desktop
1351,2024-06-30,Organic,Mobile
1352,2024-03-18,Organic,Mobile
1353,2024-02-21,Google Ads,Mobile
1354,2024-04-26,Referral,Mobile
1355,2024-03-01,Google Ads,Mobile
1356,2024-07-05,Organic,Desktop
1357,2024-07-26,Facebook Ads,Desktop
1358,2024-02-19,Organic,Desktop
1359,2024-01-30,Organic,Mobile
1360,2024-03-21,Facebook Ads,Desktop
1361,2024-08-07,Facebook Ads,Desktop
1362,2024-01-22,Organic,Mobile
1363,2024-03-28,Organic,Mobile
1364,2024-03-30,Google Ads,Desktop
1365,2024-04-28,Facebook Ads,Mobile
1366,2024-01-13,Organic,Mobile
1367,2024-04-23,Facebook Ads,Mobile
1368,2024-08-03,Google Ads,Desktop
1369,2024-01-18,Facebook Ads,Mobile
1370,2024-01-25,Facebook Ads,Desktop
1371,2024-11-15,Facebook Ads,Desktop
1372,2024-01-18,Google Ads,Desktop
1373,2024-06-22,Facebook Ads,Mobile
1374,2024-03-02,Google Ads,Desktop
1375,2024-01-26,Google Ads,Mobile
1376,2024-07-03,Google Ads,Mobile
1377,2024-02-23,Google Ads,Mobile
1378,2024-03-06,Organic,Mobile
1379,2024-02-10,Facebook Ads,Desktop
1380,2024-03-21,Google Ads,Mobile
1381,2024-01-17,Facebook Ads,Mobile
1382,2024-02-14,Facebook Ads,Mobile
1383,2024-11-09,Organic,Desktop
1384,2024-01-27,Organic,Desktop
1385,2024-04-06,Referral,Desktop
1386,2024-02-05,Organic,Mobile
1387,2024-05-13,Referral,Mobile
1388,2024-01-13,Facebook Ads,Desktop
1389,2024-11-11,Facebook Ads,Mobile
1390,2024-02-24,Facebook Ads,Mobile
1391,2024-01-25,Facebook Ads,Desktop
1392,2024-01-07,Google Ads,Mobile
1393,2024-01-17,Organic,Desktop
1394,2024-03-07,Facebook Ads,Mobile
1395,2024-02-06,Referral,Mobile
1396,2024-06-07,Organic,Mobile
